Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2001270,SKU026909,sku_description_26909,3,1,690.72,STH,Store B,02/07/2024,54881,37.523604,-97.549669,Shipped,02/11/2024
2001271,SKU029001,sku_description_29001,1,3,489.66,BOPIS,Store J,08/14/2024,02108,42.3601,-71.0589,Shipped,08/19/2024
2001271,SKU027276,sku_description_27276,2,1,52.43,BOPIS,Store J,08/14/2024,02108,42.3601,-71.0589,Shipped,08/19/2024
2001272,SKU001788,sku_description_1788,1,2,984.62,BOPIS,Store E,06/25/2024,30303,33.749,-84.388,Shipped,06/28/2024
2001272,SKU041357,sku_description_41357,2,1,303.21,BOPIS,Store E,06/25/2024,30303,33.749,-84.388,Shipped,06/26/2024
2001272,SKU003279,sku_description_3279,3,1,268.9,BOPIS,Store E,06/25/2024,30303,33.749,-84.388,Shipped,06/26/2024
2001272,SKU010705,sku_description_10705,4,3,239.13,BOPIS,Store E,06/25/2024,30303,33.749,-84.388,Shipped,06/26/2024
2001272,SKU033273,sku_description_33273,5,4,2204.08,BOPIS,Store E,06/25/2024,30303,33.749,-84.388,Shipped,06/29/2024
2001272,SKU014160,sku_description_14160,6,1,15.29,BOPIS,Store E,06/25/2024,30303,33.749,-84.388,Shipped,06/30/2024
2001273,SKU003527,sku_description_3527,1,1,778.54,STH,Store C,10/27/2024,88573,48.76501,-76.561673,Shipped,11/01/2024
2001273,SKU015286,sku_description_15286,2,1,594.45,STH,Store C,10/27/2024,88573,48.76501,-76.561673,Shipped,10/30/2024
2001273,SKU030249,sku_description_30249,3,1,123.72,STH,Store C,10/27/2024,88573,48.76501,-76.561673,Shipped,10/29/2024
2001274,SKU039621,sku_description_39621,1,3,1568.04,STH,Store E,06/02/2024,85766,29.541496,-122.733021,Shipped,06/03/2024
2001274,SKU020598,sku_description_20598,2,3,1192.17,STH,Store E,06/02/2024,85766,29.541496,-122.733021,Shipped,06/07/2024
2001274,SKU030832,sku_description_30832,3,1,524.14,STH,Store E,06/02/2024,85766,29.541496,-122.733021,Shipped,06/04/2024
2001274,SKU016037,sku_description_16037,4,2,614.7,STH,Store E,06/02/2024,85766,29.541496,-122.733021,Shipped,06/04/2024
2001275,SKU031640,sku_description_31640,1,3,495.15,STH,Store E,11/23/2024,78008,31.016495,-95.478129,Shipped,11/24/2024
2001275,SKU029086,sku_description_29086,2,3,682.98,STH,Store E,11/23/2024,78008,31.016495,-95.478129,Shipped,11/25/2024
2001275,SKU038933,sku_description_38933,3,2,141.16,STH,Store E,11/23/2024,78008,31.016495,-95.478129,Shipped,11/26/2024
2001276,SKU009767,sku_description_9767,1,2,1016.68,STH,Store E,08/05/2024,86674,33.816544,-110.154263,Shipped,08/08/2024
2001276,SKU034626,sku_description_34626,2,2,179.58,STH,Store E,08/05/2024,86674,33.816544,-110.154263,Shipped,08/10/2024
2001276,SKU038080,sku_description_38080,3,3,1168.17,STH,Store E,08/05/2024,86674,33.816544,-110.154263,Shipped,08/10/2024
2001276,SKU023736,sku_description_23736,4,2,1278.46,STH,Store E,08/05/2024,86674,33.816544,-110.154263,Shipped,08/08/2024
2001278,SKU034071,sku_description_34071,1,3,2272.89,BOPIS,Store C,05/08/2024,48226,42.3314,-83.0458,Shipped,05/12/2024
2001278,SKU026373,sku_description_26373,2,1,360.34,BOPIS,Store C,05/08/2024,48226,42.3314,-83.0458,Shipped,05/09/2024
2001280,SKU002608,sku_description_2608,1,1,223.11,BOPIS,Store D,06/03/2024,15222,40.4406,-79.9959,Shipped,06/07/2024
2001280,SKU033051,sku_description_33051,2,1,722.56,BOPIS,Store D,06/03/2024,15222,40.4406,-79.9959,Shipped,06/06/2024
2001280,SKU041089,sku_description_41089,3,4,1480.0,BOPIS,Store D,06/03/2024,15222,40.4406,-79.9959,Shipped,06/05/2024
2001280,SKU021209,sku_description_21209,4,1,140.51,BOPIS,Store D,06/03/2024,15222,40.4406,-79.9959,Shipped,06/06/2024
2001280,SKU026373,sku_description_26373,5,4,1441.36,BOPIS,Store D,06/03/2024,15222,40.4406,-79.9959,Shipped,06/07/2024
2001280,SKU036996,sku_description_36996,6,4,473.92,BOPIS,Store D,06/03/2024,15222,40.4406,-79.9959,Shipped,06/05/2024
2001280,SKU037980,sku_description_37980,7,4,1501.08,BOPIS,Store D,06/03/2024,15222,40.4406,-79.9959,Shipped,06/07/2024
2001281,SKU019011,sku_description_19011,1,3,1815.03,STH,Store C,04/11/2024,83426,33.727572,-108.873296,Shipped,04/14/2024
2001281,SKU036811,sku_description_36811,2,1,550.93,STH,Store C,04/11/2024,83426,33.727572,-108.873296,Shipped,04/12/2024
2001281,SKU026648,sku_description_26648,3,1,659.97,STH,Store C,04/11/2024,83426,33.727572,-108.873296,Shipped,04/14/2024
2001281,SKU030857,sku_description_30857,4,4,1682.12,STH,Store C,04/11/2024,83426,33.727572,-108.873296,Shipped,04/15/2024
2001281,SKU027145,sku_description_27145,5,2,864.1,STH,Store C,04/11/2024,83426,33.727572,-108.873296,Shipped,04/16/2024
2001281,SKU037577,sku_description_37577,6,3,2012.43,STH,Store C,04/11/2024,83426,33.727572,-108.873296,Shipped,04/14/2024
2001282,SKU028217,sku_description_28217,1,4,693.4,STH,Store J,07/15/2024,45497,46.422651,-70.697088,Shipped,07/20/2024
2001282,SKU042958,sku_description_42958,2,3,1104.9,STH,Store J,07/15/2024,45497,46.422651,-70.697088,Shipped,07/18/2024
2001282,SKU029259,sku_description_29259,3,4,718.12,STH,Store J,07/15/2024,45497,46.422651,-70.697088,Shipped,07/16/2024
2001282,SKU023065,sku_description_23065,4,4,230.96,STH,Store J,07/15/2024,45497,46.422651,-70.697088,Shipped,07/19/2024
2001282,SKU016848,sku_description_16848,5,1,531.01,STH,Store J,07/15/2024,45497,46.422651,-70.697088,Shipped,07/17/2024
2001282,SKU034471,sku_description_34471,6,1,691.71,STH,Store J,07/15/2024,45497,46.422651,-70.697088,Shipped,07/17/2024
2001282,SKU025222,sku_description_25222,7,2,1513.2,STH,Store J,07/15/2024,45497,46.422651,-70.697088,Shipped,07/20/2024
2001283,SKU005028,sku_description_5028,1,3,135.3,BOPIS,Store H,09/04/2024,33602,27.9506,-82.4572,Shipped,09/05/2024
2001283,SKU001596,sku_description_1596,2,4,1855.88,BOPIS,Store H,09/04/2024,33602,27.9506,-82.4572,Shipped,09/07/2024
2001283,SKU008448,sku_description_8448,3,4,2749.44,BOPIS,Store H,09/04/2024,33602,27.9506,-82.4572,Shipped,09/08/2024
2001283,SKU014544,sku_description_14544,4,3,690.18,BOPIS,Store H,09/04/2024,33602,27.9506,-82.4572,Shipped,09/05/2024
2001284,SKU012916,sku_description_12916,1,2,802.72,STH,Store E,02/24/2024,51409,28.859894,-95.923436,Shipped,02/27/2024
2001284,SKU031032,sku_description_31032,2,4,2918.72,STH,Store E,02/24/2024,51409,28.859894,-95.923436,Shipped,02/27/2024
2001285,SKU036348,sku_description_36348,1,1,252.65,STH,Store H,05/01/2024,44966,46.053247,-89.977001,Shipped,05/06/2024
2001285,SKU014936,sku_description_14936,2,3,2264.91,STH,Store H,05/01/2024,44966,46.053247,-89.977001,Shipped,05/05/2024
2001286,SKU032231,sku_description_32231,1,4,1253.52,BOPIS,Store H,07/14/2024,33602,27.9506,-82.4572,Shipped,07/18/2024
2001286,SKU006876,sku_description_6876,2,4,1397.76,BOPIS,Store H,07/14/2024,33602,27.9506,-82.4572,Shipped,07/19/2024
2001286,SKU001002,sku_description_1002,3,4,1739.6,BOPIS,Store H,07/14/2024,33602,27.9506,-82.4572,Shipped,07/16/2024
2001287,SKU040051,sku_description_40051,1,1,509.44,STH,Store C,10/19/2024,59364,28.320432,-75.183443,Shipped,10/20/2024
2001287,SKU021233,sku_description_21233,2,3,1779.21,STH,Store C,10/19/2024,59364,28.320432,-75.183443,Shipped,10/23/2024
2001288,SKU031356,sku_description_31356,1,3,2120.19,STH,Store D,07/02/2024,07204,27.313778,-123.936393,Shipped,07/04/2024
2001288,SKU023461,sku_description_23461,2,3,1932.24,STH,Store D,07/02/2024,07204,27.313778,-123.936393,Shipped,07/06/2024
2001288,SKU009745,sku_description_9745,3,2,429.0,STH,Store D,07/02/2024,07204,27.313778,-123.936393,Shipped,07/05/2024
2001288,SKU040693,sku_description_40693,4,4,2047.8,STH,Store D,07/02/2024,07204,27.313778,-123.936393,Shipped,07/07/2024
2001288,SKU038121,sku_description_38121,5,1,477.28,STH,Store D,07/02/2024,07204,27.313778,-123.936393,Shipped,07/03/2024
2001288,SKU014482,sku_description_14482,6,4,1803.0,STH,Store D,07/02/2024,07204,27.313778,-123.936393,Shipped,07/05/2024
2001289,SKU013693,sku_description_13693,1,4,2444.52,STH,Store B,10/21/2024,09015,43.910397,-112.375427,Shipped,10/22/2024
2001289,SKU034825,sku_description_34825,2,1,120.25,STH,Store B,10/21/2024,09015,43.910397,-112.375427,Shipped,10/24/2024
2001290,SKU000280,sku_description_280,1,1,637.25,BOPIS,Store J,05/31/2024,02108,42.3601,-71.0589,Shipped,06/01/2024
2001290,SKU041089,sku_description_41089,2,4,1480.0,BOPIS,Store J,05/31/2024,02108,42.3601,-71.0589,Shipped,06/04/2024
2001290,SKU031833,sku_description_31833,3,1,522.67,BOPIS,Store J,05/31/2024,02108,42.3601,-71.0589,Shipped,06/05/2024
2001291,SKU043081,sku_description_43081,1,3,1519.65,STH,Store H,12/24/2024,78955,30.678734,-76.009154,Shipped,12/25/2024
2001291,SKU033654,sku_description_33654,2,2,1124.5,STH,Store H,12/24/2024,78955,30.678734,-76.009154,Shipped,12/28/2024
2001291,SKU001047,sku_description_1047,3,3,566.01,STH,Store H,12/24/2024,78955,30.678734,-76.009154,Shipped,12/27/2024
2001291,SKU042071,sku_description_42071,4,1,49.46,STH,Store H,12/24/2024,78955,30.678734,-76.009154,Shipped,12/28/2024
2001293,SKU024627,sku_description_24627,1,4,1549.64,BOPIS,Store B,01/12/2024,60601,41.8837,-87.6233,Shipped,01/15/2024
2001294,SKU032472,sku_description_32472,1,4,929.0,BOPIS,Store G,12/03/2024,32202,30.3322,-81.6557,Shipped,12/08/2024
2001294,SKU025505,sku_description_25505,2,1,463.43,BOPIS,Store G,12/03/2024,32202,30.3322,-81.6557,Shipped,12/04/2024
2001294,SKU005536,sku_description_5536,3,4,344.56,BOPIS,Store G,12/03/2024,32202,30.3322,-81.6557,Shipped,12/07/2024
2001295,SKU002048,sku_description_2048,1,4,2268.56,BOPIS,Store J,07/21/2024,02108,42.3601,-71.0589,Shipped,07/26/2024
2001295,SKU011603,sku_description_11603,2,2,1520.22,BOPIS,Store J,07/21/2024,02108,42.3601,-71.0589,Shipped,07/24/2024
2001296,SKU000079,sku_description_79,1,1,288.7,STH,Store C,05/20/2024,36243,31.918487,-93.563846,Shipped,05/25/2024
2001296,SKU011641,sku_description_11641,2,2,1577.98,STH,Store C,05/20/2024,36243,31.918487,-93.563846,Shipped,05/25/2024
2001296,SKU014946,sku_description_14946,3,4,3194.48,STH,Store C,05/20/2024,36243,31.918487,-93.563846,Shipped,05/23/2024
2001296,SKU039535,sku_description_39535,4,2,663.54,STH,Store C,05/20/2024,36243,31.918487,-93.563846,Shipped,05/23/2024
2001297,SKU027052,sku_description_27052,1,1,44.69,STH,Store I,01/05/2024,35653,46.230978,-104.726559,Shipped,01/07/2024
2001297,SKU023872,sku_description_23872,2,4,2727.76,STH,Store I,01/05/2024,35653,46.230978,-104.726559,Shipped,01/06/2024
2001297,SKU007985,sku_description_7985,3,1,352.62,STH,Store I,01/05/2024,35653,46.230978,-104.726559,Shipped,01/09/2024
2001297,SKU007291,sku_description_7291,4,3,1736.19,STH,Store I,01/05/2024,35653,46.230978,-104.726559,Shipped,01/09/2024
2001297,SKU008681,sku_description_8681,5,4,41.48,STH,Store I,01/05/2024,35653,46.230978,-104.726559,Shipped,01/10/2024
2001298,SKU028573,sku_description_28573,1,2,998.54,STH,Store J,10/16/2024,24571,28.316904,-87.042299,Shipped,10/17/2024
2001299,SKU031017,sku_description_31017,1,1,107.98,STH,Store E,12/17/2024,26441,40.110825,-87.223851,Shipped,12/22/2024
2001299,SKU033723,sku_description_33723,2,3,1385.34,STH,Store E,12/17/2024,26441,40.110825,-87.223851,Shipped,12/20/2024
2001299,SKU003282,sku_description_3282,3,2,298.4,STH,Store E,12/17/2024,26441,40.110825,-87.223851,Shipped,12/22/2024
2001299,SKU042728,sku_description_42728,4,1,19.48,STH,Store E,12/17/2024,26441,40.110825,-87.223851,Shipped,12/18/2024
2001300,SKU006950,sku_description_6950,1,2,38.08,BOPIS,Store H,01/26/2024,33602,27.9506,-82.4572,Shipped,01/29/2024
2001300,SKU038141,sku_description_38141,2,4,2108.68,BOPIS,Store H,01/26/2024,33602,27.9506,-82.4572,Shipped,01/28/2024
2001300,SKU021671,sku_description_21671,3,3,1150.08,BOPIS,Store H,01/26/2024,33602,27.9506,-82.4572,Shipped,01/31/2024
2001300,SKU000304,sku_description_304,4,3,1533.09,BOPIS,Store H,01/26/2024,33602,27.9506,-82.4572,Shipped,01/31/2024
2001300,SKU005628,sku_description_5628,5,4,1103.56,BOPIS,Store H,01/26/2024,33602,27.9506,-82.4572,Shipped,01/31/2024
2001301,SKU038399,sku_description_38399,1,3,987.84,STH,Store I,11/06/2024,25904,30.988232,-109.855544,Shipped,11/10/2024
2001301,SKU028631,sku_description_28631,2,4,1938.24,STH,Store I,11/06/2024,25904,30.988232,-109.855544,Shipped,11/10/2024
2001301,SKU034108,sku_description_34108,3,4,1902.12,STH,Store I,11/06/2024,25904,30.988232,-109.855544,Shipped,11/11/2024
2001301,SKU026373,sku_description_26373,4,4,1441.36,STH,Store I,11/06/2024,25904,30.988232,-109.855544,Shipped,11/09/2024
2001301,SKU013754,sku_description_13754,5,4,759.72,STH,Store I,11/06/2024,25904,30.988232,-109.855544,Shipped,11/09/2024
2001301,SKU020302,sku_description_20302,6,4,947.04,STH,Store I,11/06/2024,25904,30.988232,-109.855544,Shipped,11/09/2024
2001301,SKU027816,sku_description_27816,7,4,2340.6,STH,Store I,11/06/2024,25904,30.988232,-109.855544,Shipped,11/07/2024
2001304,SKU026552,sku_description_26552,1,2,696.16,STH,Store C,04/27/2024,78980,34.937085,-75.796133,Shipped,04/29/2024
2001304,SKU008011,sku_description_8011,2,1,672.01,STH,Store C,04/27/2024,78980,34.937085,-75.796133,Shipped,05/01/2024
2001306,SKU011921,sku_description_11921,1,1,658.95,BOPIS,Store C,06/29/2024,48226,42.3314,-83.0458,Shipped,07/04/2024
2001306,SKU020200,sku_description_20200,2,4,3050.4,BOPIS,Store C,06/29/2024,48226,42.3314,-83.0458,Shipped,07/04/2024
2001306,SKU026659,sku_description_26659,3,4,2839.36,BOPIS,Store C,06/29/2024,48226,42.3314,-83.0458,Shipped,07/01/2024
2001306,SKU012152,sku_description_12152,4,4,1565.96,BOPIS,Store C,06/29/2024,48226,42.3314,-83.0458,Shipped,07/04/2024
2001306,SKU018562,sku_description_18562,5,2,1032.3,BOPIS,Store C,06/29/2024,48226,42.3314,-83.0458,Shipped,07/01/2024
2001306,SKU015323,sku_description_15323,6,4,173.32,BOPIS,Store C,06/29/2024,48226,42.3314,-83.0458,Shipped,07/03/2024
2001306,SKU008837,sku_description_8837,7,2,807.9,BOPIS,Store C,06/29/2024,48226,42.3314,-83.0458,Shipped,07/02/2024
2001308,SKU013742,sku_description_13742,1,3,202.35,STH,Store C,11/21/2024,33515,40.104108,-113.042109,Shipped,11/23/2024
2001308,SKU026430,sku_description_26430,2,3,1172.55,STH,Store C,11/21/2024,33515,40.104108,-113.042109,Shipped,11/22/2024
2001308,SKU026373,sku_description_26373,3,2,720.68,STH,Store C,11/21/2024,33515,40.104108,-113.042109,Shipped,11/26/2024
2001308,SKU013654,sku_description_13654,4,3,1347.87,STH,Store C,11/21/2024,33515,40.104108,-113.042109,Shipped,11/22/2024
2001308,SKU024533,sku_description_24533,5,1,373.64,STH,Store C,11/21/2024,33515,40.104108,-113.042109,Shipped,11/26/2024
2001308,SKU017991,sku_description_17991,6,1,239.05,STH,Store C,11/21/2024,33515,40.104108,-113.042109,Shipped,11/26/2024
2001308,SKU032796,sku_description_32796,7,1,761.58,STH,Store C,11/21/2024,33515,40.104108,-113.042109,Shipped,11/26/2024
2001309,SKU029740,sku_description_29740,1,4,1585.32,BOPIS,Store I,04/07/2024,28202,35.2271,-80.8431,Shipped,04/11/2024
2001309,SKU042840,sku_description_42840,2,2,819.82,BOPIS,Store I,04/07/2024,28202,35.2271,-80.8431,Shipped,04/08/2024
2001309,SKU034635,sku_description_34635,3,2,1095.14,BOPIS,Store I,04/07/2024,28202,35.2271,-80.8431,Shipped,04/08/2024
2001309,SKU036091,sku_description_36091,4,1,552.88,BOPIS,Store I,04/07/2024,28202,35.2271,-80.8431,Shipped,04/08/2024
2001309,SKU013742,sku_description_13742,5,1,67.45,BOPIS,Store I,04/07/2024,28202,35.2271,-80.8431,Shipped,04/10/2024
2001309,SKU033818,sku_description_33818,6,3,1362.3,BOPIS,Store I,04/07/2024,28202,35.2271,-80.8431,Shipped,04/12/2024
2001309,SKU037270,sku_description_37270,7,1,423.84,BOPIS,Store I,04/07/2024,28202,35.2271,-80.8431,Shipped,04/11/2024
2001310,SKU029617,sku_description_29617,1,2,435.94,BOPIS,Store G,11/13/2024,32202,30.3322,-81.6557,Shipped,11/14/2024
2001310,SKU032568,sku_description_32568,2,3,614.49,BOPIS,Store G,11/13/2024,32202,30.3322,-81.6557,Shipped,11/18/2024
2001311,SKU036640,sku_description_36640,1,4,2508.2,BOPIS,Store D,05/08/2024,15222,40.4406,-79.9959,Shipped,05/10/2024
2001311,SKU036290,sku_description_36290,2,2,1300.9,BOPIS,Store D,05/08/2024,15222,40.4406,-79.9959,Shipped,05/09/2024
2001311,SKU016908,sku_description_16908,3,3,157.77,BOPIS,Store D,05/08/2024,15222,40.4406,-79.9959,Shipped,05/12/2024
2001312,SKU031763,sku_description_31763,1,3,660.66,BOPIS,Store E,12/13/2024,30303,33.749,-84.388,Shipped,12/16/2024
2001313,SKU009965,sku_description_9965,1,1,394.96,BOPIS,Store F,12/03/2024,37219,36.1627,-86.7816,Shipped,12/08/2024
2001313,SKU025089,sku_description_25089,2,1,497.03,BOPIS,Store F,12/03/2024,37219,36.1627,-86.7816,Shipped,12/06/2024
2001314,SKU036341,sku_description_36341,1,2,586.64,BOPIS,Store J,12/14/2024,02108,42.3601,-71.0589,Shipped,12/15/2024
2001314,SKU019901,sku_description_19901,2,1,176.06,BOPIS,Store J,12/14/2024,02108,42.3601,-71.0589,Shipped,12/17/2024
2001314,SKU006803,sku_description_6803,3,2,355.7,BOPIS,Store J,12/14/2024,02108,42.3601,-71.0589,Shipped,12/18/2024
2001315,SKU016875,sku_description_16875,1,4,1672.96,BOPIS,Store D,03/11/2024,15222,40.4406,-79.9959,Shipped,03/12/2024
2001315,SKU027009,sku_description_27009,2,3,2218.65,BOPIS,Store D,03/11/2024,15222,40.4406,-79.9959,Shipped,03/15/2024
2001315,SKU027413,sku_description_27413,3,1,489.0,BOPIS,Store D,03/11/2024,15222,40.4406,-79.9959,Shipped,03/12/2024
2001315,SKU021233,sku_description_21233,4,1,593.07,BOPIS,Store D,03/11/2024,15222,40.4406,-79.9959,Shipped,03/14/2024
2001315,SKU027603,sku_description_27603,5,4,768.52,BOPIS,Store D,03/11/2024,15222,40.4406,-79.9959,Shipped,03/12/2024
2001315,SKU036668,sku_description_36668,6,3,2288.04,BOPIS,Store D,03/11/2024,15222,40.4406,-79.9959,Shipped,03/12/2024
2001316,SKU015956,sku_description_15956,1,3,1946.43,STH,Store J,11/17/2024,14986,42.003426,-74.210412,Shipped,11/20/2024
2001316,SKU035419,sku_description_35419,2,2,999.9,STH,Store J,11/17/2024,14986,42.003426,-74.210412,Shipped,11/21/2024
2001317,SKU026373,sku_description_26373,1,1,360.34,STH,Store A,02/19/2024,08752,33.693761,-67.922839,Shipped,02/20/2024
2001317,SKU017434,sku_description_17434,2,3,88.38,STH,Store A,02/19/2024,08752,33.693761,-67.922839,Shipped,02/23/2024
2001318,SKU032547,sku_description_32547,1,4,2230.2,STH,Store J,11/17/2024,02479,45.539171,-98.02176,Shipped,11/18/2024
2001318,SKU004593,sku_description_4593,2,1,405.05,STH,Store J,11/17/2024,02479,45.539171,-98.02176,Shipped,11/18/2024
2001318,SKU013742,sku_description_13742,3,4,269.8,STH,Store J,11/17/2024,02479,45.539171,-98.02176,Shipped,11/22/2024
2001318,SKU000635,sku_description_635,4,3,265.26,STH,Store J,11/17/2024,02479,45.539171,-98.02176,Shipped,11/22/2024
2001318,SKU029912,sku_description_29912,5,4,588.8,STH,Store J,11/17/2024,02479,45.539171,-98.02176,Shipped,11/22/2024
2001318,SKU006874,sku_description_6874,6,2,548.32,STH,Store J,11/17/2024,02479,45.539171,-98.02176,Shipped,11/18/2024
2001318,SKU015183,sku_description_15183,7,3,1861.35,STH,Store J,11/17/2024,02479,45.539171,-98.02176,Shipped,11/21/2024
2001319,SKU032791,sku_description_32791,1,1,8.51,STH,Store D,11/26/2024,69549,33.114966,-72.936492,Shipped,11/30/2024
2001319,SKU030379,sku_description_30379,2,4,1381.12,STH,Store D,11/26/2024,69549,33.114966,-72.936492,Shipped,11/27/2024
2001319,SKU003406,sku_description_3406,3,3,1937.73,STH,Store D,11/26/2024,69549,33.114966,-72.936492,Shipped,12/01/2024
2001319,SKU001548,sku_description_1548,4,3,1324.59,STH,Store D,11/26/2024,69549,33.114966,-72.936492,Shipped,11/29/2024
2001319,SKU026373,sku_description_26373,5,1,360.34,STH,Store D,11/26/2024,69549,33.114966,-72.936492,Shipped,11/29/2024
2001319,SKU035387,sku_description_35387,6,2,9.54,STH,Store D,11/26/2024,69549,33.114966,-72.936492,Shipped,11/29/2024
2001319,SKU006432,sku_description_6432,7,3,2259.6,STH,Store D,11/26/2024,69549,33.114966,-72.936492,Shipped,11/29/2024
2001321,SKU026791,sku_description_26791,1,2,1126.6,STH,Store B,06/07/2024,65309,47.579463,-122.737768,Shipped,06/09/2024
2001321,SKU041262,sku_description_41262,2,3,2009.64,STH,Store B,06/07/2024,65309,47.579463,-122.737768,Shipped,06/12/2024
2001321,SKU008656,sku_description_8656,3,2,721.56,STH,Store B,06/07/2024,65309,47.579463,-122.737768,Shipped,06/09/2024
2001323,SKU018016,sku_description_18016,1,4,2805.12,BOPIS,Store E,01/18/2024,30303,33.749,-84.388,Shipped,01/22/2024
2001325,SKU001103,sku_description_1103,1,1,707.38,BOPIS,Store A,07/05/2024,55401,44.9833,-93.2667,Shipped,07/08/2024
2001325,SKU014467,sku_description_14467,2,3,754.92,BOPIS,Store A,07/05/2024,55401,44.9833,-93.2667,Shipped,07/08/2024
2001325,SKU021924,sku_description_21924,3,2,126.04,BOPIS,Store A,07/05/2024,55401,44.9833,-93.2667,Shipped,07/09/2024
2001325,SKU004983,sku_description_4983,4,3,1594.98,BOPIS,Store A,07/05/2024,55401,44.9833,-93.2667,Shipped,07/08/2024
2001326,SKU011493,sku_description_11493,1,4,1337.28,STH,Store F,03/08/2024,39815,27.478891,-99.57043,Shipped,03/10/2024
2001327,SKU038188,sku_description_38188,1,2,1159.28,BOPIS,Store H,02/16/2024,33602,27.9506,-82.4572,Shipped,02/19/2024
2001327,SKU021850,sku_description_21850,2,1,424.98,BOPIS,Store H,02/16/2024,33602,27.9506,-82.4572,Shipped,02/19/2024
2001327,SKU010285,sku_description_10285,3,4,359.48,BOPIS,Store H,02/16/2024,33602,27.9506,-82.4572,Shipped,02/18/2024
2001327,SKU037498,sku_description_37498,4,1,297.47,BOPIS,Store H,02/16/2024,33602,27.9506,-82.4572,Shipped,02/18/2024
2001327,SKU014502,sku_description_14502,5,1,722.07,BOPIS,Store H,02/16/2024,33602,27.9506,-82.4572,Shipped,02/19/2024
2001327,SKU010414,sku_description_10414,6,4,932.28,BOPIS,Store H,02/16/2024,33602,27.9506,-82.4572,Shipped,02/21/2024
2001329,SKU019623,sku_description_19623,1,2,459.6,STH,Store I,06/16/2024,33816,32.687548,-91.808557,Shipped,06/20/2024
2001329,SKU014146,sku_description_14146,2,1,510.17,STH,Store I,06/16/2024,33816,32.687548,-91.808557,Shipped,06/21/2024
2001329,SKU038121,sku_description_38121,3,2,954.56,STH,Store I,06/16/2024,33816,32.687548,-91.808557,Shipped,06/21/2024
2001329,SKU027963,sku_description_27963,4,2,31.7,STH,Store I,06/16/2024,33816,32.687548,-91.808557,Shipped,06/18/2024
2001329,SKU040979,sku_description_40979,5,4,32.12,STH,Store I,06/16/2024,33816,32.687548,-91.808557,Shipped,06/21/2024
2001329,SKU013754,sku_description_13754,6,1,189.93,STH,Store I,06/16/2024,33816,32.687548,-91.808557,Shipped,06/21/2024
2001329,SKU000449,sku_description_449,7,3,908.64,STH,Store I,06/16/2024,33816,32.687548,-91.808557,Shipped,06/19/2024
2001330,SKU016875,sku_description_16875,1,4,1672.96,BOPIS,Store I,07/31/2024,28202,35.2271,-80.8431,Shipped,08/05/2024
2001330,SKU038797,sku_description_38797,2,3,609.87,BOPIS,Store I,07/31/2024,28202,35.2271,-80.8431,Shipped,08/03/2024
2001330,SKU001514,sku_description_1514,3,3,52.59,BOPIS,Store I,07/31/2024,28202,35.2271,-80.8431,Shipped,08/05/2024
2001330,SKU013837,sku_description_13837,4,4,3081.96,BOPIS,Store I,07/31/2024,28202,35.2271,-80.8431,Shipped,08/03/2024
2001330,SKU010067,sku_description_10067,5,4,2183.68,BOPIS,Store I,07/31/2024,28202,35.2271,-80.8431,Shipped,08/05/2024
2001330,SKU023336,sku_description_23336,6,3,2294.07,BOPIS,Store I,07/31/2024,28202,35.2271,-80.8431,Shipped,08/02/2024
2001331,SKU005019,sku_description_5019,1,3,1347.36,STH,Store I,03/30/2024,17902,46.213025,-118.770358,Shipped,04/04/2024
2001331,SKU033777,sku_description_33777,2,1,496.49,STH,Store I,03/30/2024,17902,46.213025,-118.770358,Shipped,04/03/2024
2001333,SKU013754,sku_description_13754,1,1,189.93,BOPIS,Store C,03/08/2024,48226,42.3314,-83.0458,Shipped,03/12/2024
2001333,SKU021363,sku_description_21363,2,3,831.45,BOPIS,Store C,03/08/2024,48226,42.3314,-83.0458,Shipped,03/13/2024
2001333,SKU000946,sku_description_946,3,2,23.52,BOPIS,Store C,03/08/2024,48226,42.3314,-83.0458,Shipped,03/12/2024
2001333,SKU015641,sku_description_15641,4,4,1480.12,BOPIS,Store C,03/08/2024,48226,42.3314,-83.0458,Shipped,03/13/2024
2001333,SKU014160,sku_description_14160,5,4,61.16,BOPIS,Store C,03/08/2024,48226,42.3314,-83.0458,Shipped,03/09/2024
2001333,SKU024712,sku_description_24712,6,2,199.28,BOPIS,Store C,03/08/2024,48226,42.3314,-83.0458,Shipped,03/13/2024
2001334,SKU014837,sku_description_14837,1,3,1007.82,STH,Store F,10/03/2024,27234,46.212043,-106.546594,Shipped,10/06/2024
2001336,SKU005393,sku_description_5393,1,3,2084.34,STH,Store F,09/28/2024,77105,27.791891,-118.262519,Shipped,10/02/2024
2001336,SKU033647,sku_description_33647,2,4,2237.76,STH,Store F,09/28/2024,77105,27.791891,-118.262519,Shipped,10/01/2024
2001336,SKU033828,sku_description_33828,3,2,656.62,STH,Store F,09/28/2024,77105,27.791891,-118.262519,Shipped,10/02/2024
2001336,SKU005234,sku_description_5234,4,4,1321.4,STH,Store F,09/28/2024,77105,27.791891,-118.262519,Shipped,09/29/2024
2001336,SKU039677,sku_description_39677,5,4,1444.2,STH,Store F,09/28/2024,77105,27.791891,-118.262519,Shipped,10/01/2024
