Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2000932,SKU033141,sku_description_33141,2,1,589.41,STH,Store E,2/3/2024,72458,36.399456,-77.016016,Cancelled,
2000932,SKU005604,sku_description_5604,3,4,2101.76,STH,Store E,2/3/2024,72458,36.399456,-77.016016,Cancelled,
2000933,SKU010494,sku_description_10494,1,3,338.31,BOPIS,Store C,7/24/2024,48226,42.3314,-83.0458,Cancelled,
2000933,SKU016832,sku_description_16832,2,4,104.4,BOPIS,Store C,7/24/2024,48226,42.3314,-83.0458,Cancelled,
2000933,SKU026511,sku_description_26511,3,2,49.4,BOPIS,Store C,7/24/2024,48226,42.3314,-83.0458,Cancelled,
2000934,SKU042958,sku_description_42958,1,3,1104.9,BOPIS,Store A,9/8/2024,55401,44.9833,-93.2667,Shipped,9/9/2024
2000934,SKU027594,sku_description_27594,2,2,1020.14,BOPIS,Store A,9/8/2024,55401,44.9833,-93.2667,Shipped,9/12/2024
2000934,SKU035713,sku_description_35713,3,2,1291.28,BOPIS,Store A,9/8/2024,55401,44.9833,-93.2667,Shipped,9/12/2024
2000935,SKU032654,sku_description_32654,1,1,479.96,STH,Store F,2/7/2024,01244,30.823415,-123.778074,Cancelled,
2000935,SKU017582,sku_description_17582,2,4,1188.04,STH,Store F,2/7/2024,01244,30.823415,-123.778074,Cancelled,
2000935,SKU026959,sku_description_26959,3,4,1455.4,STH,Store F,2/7/2024,01244,30.823415,-123.778074,Cancelled,
2000935,SKU015680,sku_description_15680,4,3,775.71,STH,Store F,2/7/2024,01244,30.823415,-123.778074,Cancelled,
2000935,SKU021952,sku_description_21952,5,4,2743.36,STH,Store F,2/7/2024,01244,30.823415,-123.778074,Cancelled,
2000936,SKU008025,sku_description_8025,1,3,559.14,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/24/2024
2000936,SKU039471,sku_description_39471,2,1,158.11,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/23/2024
2000936,SKU007549,sku_description_7549,3,3,1992.69,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/26/2024
2000936,SKU040876,sku_description_40876,4,3,1002.33,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/26/2024
2000936,SKU034101,sku_description_34101,5,2,780.1,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/27/2024
2000936,SKU041035,sku_description_41035,6,4,1892.48,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/26/2024
2000937,SKU022073,sku_description_22073,1,1,161.24,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/20/2024
2000937,SKU019927,sku_description_19927,2,1,762.4,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/22/2024
2000937,SKU025094,sku_description_25094,3,4,675.68,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/23/2024
2000937,SKU000280,sku_description_280,4,3,1911.75,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/19/2024
2000937,SKU024568,sku_description_24568,5,3,2351.73,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/20/2024
2000937,SKU041713,sku_description_41713,6,2,276.06,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/19/2024
2000938,SKU019461,sku_description_19461,1,4,1084.24,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/21/2024
2000938,SKU013754,sku_description_13754,2,2,379.86,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/20/2024
2000938,SKU037264,sku_description_37264,3,1,371.81,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/18/2024
2000938,SKU027428,sku_description_27428,4,4,2034.72,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/19/2024
2000939,SKU041089,sku_description_41089,1,2,740,STH,Store D,1/28/2024,01220,37.504771,-108.987899,Shipped,2/1/2024
2000940,SKU028998,sku_description_28998,1,1,651.08,BOPIS,Store D,3/18/2024,15222,40.4406,-79.9959,Shipped,3/23/2024
2000941,SKU008813,sku_description_8813,1,3,2031.18,STH,Store J,3/17/2024,22429,45.052666,-106.885778,Cancelled,
2000942,SKU018968,sku_description_18968,1,2,343.74,BOPIS,Store B,10/15/2024,60601,41.8837,-87.6233,Shipped,10/20/2024
2000943,SKU015530,sku_description_15530,1,2,826.2,STH,Store J,6/4/2024,70227,30.715585,-86.684965,Shipped,6/5/2024
2000943,SKU017216,sku_description_17216,2,4,1229.32,STH,Store J,6/4/2024,70227,30.715585,-86.684965,Shipped,6/6/2024
2000943,SKU006015,sku_description_6015,3,3,1096.8,STH,Store J,6/4/2024,70227,30.715585,-86.684965,Shipped,6/8/2024
2000943,SKU042371,sku_description_42371,4,1,296.53,STH,Store J,6/4/2024,70227,30.715585,-86.684965,Shipped,6/8/2024
2000944,SKU033047,sku_description_33047,1,1,581.04,STH,Store H,2/13/2024,89235,40.04587,-76.452302,Shipped,2/18/2024
2000944,SKU007601,sku_description_7601,2,4,2141.64,STH,Store H,2/13/2024,89235,40.04587,-76.452302,Shipped,2/15/2024
2000944,SKU042958,sku_description_42958,3,1,368.3,STH,Store H,2/13/2024,89235,40.04587,-76.452302,Shipped,2/15/2024
2000944,SKU025471,sku_description_25471,4,4,483.8,STH,Store H,2/13/2024,89235,40.04587,-76.452302,Shipped,2/18/2024
2000945,SKU023704,sku_description_23704,1,2,454.02,BOPIS,Store E,5/7/2024,30303,33.749,-84.388,Shipped,5/8/2024
2000945,SKU036374,sku_description_36374,2,4,2797.92,BOPIS,Store E,5/7/2024,30303,33.749,-84.388,Shipped,5/12/2024
2000945,SKU036290,sku_description_36290,3,1,650.45,BOPIS,Store E,5/7/2024,30303,33.749,-84.388,Shipped,5/10/2024
2000945,SKU026834,sku_description_26834,4,3,1517.85,BOPIS,Store E,5/7/2024,30303,33.749,-84.388,Shipped,5/10/2024
2000946,SKU041656,sku_description_41656,1,4,1411.32,STH,Store A,3/1/2024,36696,47.821834,-103.168688,Cancelled,
2000946,SKU018541,sku_description_18541,2,1,624.59,STH,Store A,3/1/2024,36696,47.821834,-103.168688,Cancelled,
2000946,SKU020070,sku_description_20070,3,4,1907.56,STH,Store A,3/1/2024,36696,47.821834,-103.168688,Cancelled,
2000946,SKU036445,sku_description_36445,4,4,2739.96,STH,Store A,3/1/2024,36696,47.821834,-103.168688,Cancelled,
2000946,SKU032231,sku_description_32231,5,1,313.38,STH,Store A,3/1/2024,36696,47.821834,-103.168688,Cancelled,
2000946,SKU023101,sku_description_23101,6,3,1610.49,STH,Store A,3/1/2024,36696,47.821834,-103.168688,Cancelled,
2000946,SKU018959,sku_description_18959,7,3,938.7,STH,Store A,3/1/2024,36696,47.821834,-103.168688,Cancelled,
2000947,SKU002353,sku_description_2353,1,3,1473.66,STH,Store F,10/12/2024,50124,34.431497,-72.222329,Cancelled,
2000948,SKU006440,sku_description_6440,1,2,850.08,STH,Store B,8/1/2024,55538,44.395474,-74.305452,Cancelled,
2000948,SKU042958,sku_description_42958,2,1,368.3,STH,Store B,8/1/2024,55538,44.395474,-74.305452,Cancelled,
2000948,SKU007325,sku_description_7325,3,3,171.6,STH,Store B,8/1/2024,55538,44.395474,-74.305452,Cancelled,
2000948,SKU026722,sku_description_26722,4,2,1514.88,STH,Store B,8/1/2024,55538,44.395474,-74.305452,Cancelled,
2000948,SKU030708,sku_description_30708,5,3,1345.05,STH,Store B,8/1/2024,55538,44.395474,-74.305452,Cancelled,
2000948,SKU001202,sku_description_1202,6,3,67.8,STH,Store B,8/1/2024,55538,44.395474,-74.305452,Cancelled,
2000948,SKU000810,sku_description_810,7,2,186.5,STH,Store B,8/1/2024,55538,44.395474,-74.305452,Cancelled,
2000949,SKU009768,sku_description_9768,1,3,1828.29,BOPIS,Store A,11/6/2024,55401,44.9833,-93.2667,Shipped,11/10/2024
2000950,SKU023731,sku_description_23731,1,3,2150.61,STH,Store B,11/1/2024,08285,27.093677,-121.985975,Cancelled,
2000950,SKU031940,sku_description_31940,2,4,2383.68,STH,Store B,11/1/2024,08285,27.093677,-121.985975,Cancelled,
2000950,SKU005578,sku_description_5578,3,4,3144.16,STH,Store B,11/1/2024,08285,27.093677,-121.985975,Cancelled,
2000950,SKU034086,sku_description_34086,4,2,1080.62,STH,Store B,11/1/2024,08285,27.093677,-121.985975,Cancelled,
2000950,SKU005508,sku_description_5508,5,1,260.28,STH,Store B,11/1/2024,08285,27.093677,-121.985975,Cancelled,
2000951,SKU000763,sku_description_763,1,4,804.2,STH,Store A,11/12/2024,18713,28.913574,-80.038934,Shipped,11/15/2024
2000951,SKU027574,sku_description_27574,2,1,362.17,STH,Store A,11/12/2024,18713,28.913574,-80.038934,Shipped,11/13/2024
2000952,SKU016875,sku_description_16875,1,4,1672.96,STH,Store E,4/25/2024,26443,46.467736,-105.899958,Shipped,4/27/2024
2000952,SKU037792,sku_description_37792,2,4,1941.88,STH,Store E,4/25/2024,26443,46.467736,-105.899958,Shipped,4/27/2024
2000952,SKU042896,sku_description_42896,3,2,294,STH,Store E,4/25/2024,26443,46.467736,-105.899958,Shipped,4/27/2024
2000953,SKU039775,sku_description_39775,1,2,909.16,BOPIS,Store C,9/24/2024,48226,42.3314,-83.0458,Shipped,9/26/2024
2000953,SKU040500,sku_description_40500,2,1,351.58,BOPIS,Store C,9/24/2024,48226,42.3314,-83.0458,Shipped,9/28/2024
2000953,SKU023829,sku_description_23829,3,3,1826.22,BOPIS,Store C,9/24/2024,48226,42.3314,-83.0458,Shipped,9/27/2024
2000953,SKU030592,sku_description_30592,4,1,189.29,BOPIS,Store C,9/24/2024,48226,42.3314,-83.0458,Shipped,9/27/2024
2000953,SKU006893,sku_description_6893,5,1,744.21,BOPIS,Store C,9/24/2024,48226,42.3314,-83.0458,Shipped,9/28/2024
2000953,SKU010148,sku_description_10148,6,1,416.87,BOPIS,Store C,9/24/2024,48226,42.3314,-83.0458,Shipped,9/28/2024
2000954,SKU029286,sku_description_29286,1,2,978.62,STH,Store H,7/13/2024,55045,46.892242,-76.338715,Cancelled,
2000954,SKU000208,sku_description_208,2,4,2127.24,STH,Store H,7/13/2024,55045,46.892242,-76.338715,Cancelled,
2000954,SKU006172,sku_description_6172,3,1,501.8,STH,Store H,7/13/2024,55045,46.892242,-76.338715,Cancelled,
2000954,SKU013801,sku_description_13801,4,2,1432.1,STH,Store H,7/13/2024,55045,46.892242,-76.338715,Cancelled,
2000954,SKU015036,sku_description_15036,5,4,2585.72,STH,Store H,7/13/2024,55045,46.892242,-76.338715,Cancelled,
2000955,SKU004464,sku_description_4464,1,1,110.77,STH,Store E,8/18/2024,51153,33.813669,-71.311452,Shipped,8/22/2024
2000955,SKU007721,sku_description_7721,2,3,1333.74,STH,Store E,8/18/2024,51153,33.813669,-71.311452,Shipped,8/21/2024
2000955,SKU034444,sku_description_34444,3,4,2692.64,STH,Store E,8/18/2024,51153,33.813669,-71.311452,Shipped,8/23/2024
2000955,SKU024712,sku_description_24712,4,4,398.56,STH,Store E,8/18/2024,51153,33.813669,-71.311452,Shipped,8/22/2024
2000955,SKU014946,sku_description_14946,5,1,798.62,STH,Store E,8/18/2024,51153,33.813669,-71.311452,Shipped,8/21/2024
2000956,SKU032796,sku_description_32796,1,3,2284.74,STH,Store A,8/14/2024,11456,27.896952,-68.64214,Shipped,8/15/2024
2000956,SKU010414,sku_description_10414,2,4,932.28,STH,Store A,8/14/2024,11456,27.896952,-68.64214,Shipped,8/17/2024
2000956,SKU025127,sku_description_25127,3,1,736.93,STH,Store A,8/14/2024,11456,27.896952,-68.64214,Shipped,8/16/2024
2000956,SKU032231,sku_description_32231,4,4,1253.52,STH,Store A,8/14/2024,11456,27.896952,-68.64214,Shipped,8/19/2024
2000957,SKU037944,sku_description_37944,1,2,358.72,BOPIS,Store A,6/1/2024,55401,44.9833,-93.2667,Shipped,6/4/2024
2000957,SKU036305,sku_description_36305,2,2,1543.72,BOPIS,Store A,6/1/2024,55401,44.9833,-93.2667,Shipped,6/6/2024
2000957,SKU020598,sku_description_20598,3,4,1589.56,BOPIS,Store A,6/1/2024,55401,44.9833,-93.2667,Shipped,6/5/2024
2000957,SKU026373,sku_description_26373,4,3,1081.02,BOPIS,Store A,6/1/2024,55401,44.9833,-93.2667,Shipped,6/5/2024
2000957,SKU004754,sku_description_4754,5,3,1225.77,BOPIS,Store A,6/1/2024,55401,44.9833,-93.2667,Shipped,6/2/2024
2000957,SKU001490,sku_description_1490,6,1,360.61,BOPIS,Store A,6/1/2024,55401,44.9833,-93.2667,Shipped,6/3/2024
2000958,SKU013541,sku_description_13541,1,2,753.6,STH,Store A,10/28/2024,59134,48.409109,-93.099605,Shipped,10/30/2024
2000959,SKU027413,sku_description_27413,1,1,489,BOPIS,Store D,8/7/2024,15222,40.4406,-79.9959,Cancelled,
2000959,SKU030948,sku_description_30948,2,1,66.64,BOPIS,Store D,8/7/2024,15222,40.4406,-79.9959,Cancelled,
2000959,SKU036553,sku_description_36553,3,3,1270.77,BOPIS,Store D,8/7/2024,15222,40.4406,-79.9959,Cancelled,
2000960,SKU002837,sku_description_2837,1,4,3178.48,STH,Store D,6/5/2024,81058,31.362996,-82.22606,Shipped,6/9/2024
2000960,SKU003852,sku_description_3852,2,4,382.96,STH,Store D,6/5/2024,81058,31.362996,-82.22606,Shipped,6/6/2024
2000960,SKU043088,sku_description_43088,3,4,2656.96,STH,Store D,6/5/2024,81058,31.362996,-82.22606,Shipped,6/9/2024
2000960,SKU025081,sku_description_25081,4,3,2307.99,STH,Store D,6/5/2024,81058,31.362996,-82.22606,Shipped,6/9/2024
2000960,SKU035954,sku_description_35954,5,3,1870.14,STH,Store D,6/5/2024,81058,31.362996,-82.22606,Shipped,6/10/2024
2000960,SKU022073,sku_description_22073,6,3,483.72,STH,Store D,6/5/2024,81058,31.362996,-82.22606,Shipped,6/9/2024
2000961,SKU029238,sku_description_29238,1,2,636.88,BOPIS,Store H,10/18/2024,33602,27.9506,-82.4572,Shipped,10/21/2024
2000961,SKU026636,sku_description_26636,2,2,1523.56,BOPIS,Store H,10/18/2024,33602,27.9506,-82.4572,Shipped,10/21/2024
2000961,SKU003221,sku_description_3221,3,2,826.8,BOPIS,Store H,10/18/2024,33602,27.9506,-82.4572,Shipped,10/22/2024
2000962,SKU031472,sku_description_31472,1,4,2163.56,BOPIS,Store C,11/13/2024,48226,42.3314,-83.0458,Cancelled,
2000962,SKU014684,sku_description_14684,2,1,90.86,BOPIS,Store C,11/13/2024,48226,42.3314,-83.0458,Cancelled,
2000962,SKU028073,sku_description_28073,3,3,2287.95,BOPIS,Store C,11/13/2024,48226,42.3314,-83.0458,Cancelled,
2000962,SKU039292,sku_description_39292,4,4,919,BOPIS,Store C,11/13/2024,48226,42.3314,-83.0458,Cancelled,
2000962,SKU026373,sku_description_26373,5,2,720.68,BOPIS,Store C,11/13/2024,48226,42.3314,-83.0458,Cancelled,
2000962,SKU022953,sku_description_22953,6,3,1560.63,BOPIS,Store C,11/13/2024,48226,42.3314,-83.0458,Cancelled,
2000963,SKU014685,sku_description_14685,1,1,632.14,STH,Store C,1/31/2024,37316,40.228596,-79.371452,Shipped,2/1/2024
2000963,SKU015989,sku_description_15989,2,2,1192.24,STH,Store C,1/31/2024,37316,40.228596,-79.371452,Shipped,2/3/2024
2000963,SKU014146,sku_description_14146,3,3,1530.51,STH,Store C,1/31/2024,37316,40.228596,-79.371452,Shipped,2/3/2024
2000963,SKU018362,sku_description_18362,4,1,505.3,STH,Store C,1/31/2024,37316,40.228596,-79.371452,Shipped,2/4/2024
2000963,SKU037571,sku_description_37571,5,2,1344.94,STH,Store C,1/31/2024,37316,40.228596,-79.371452,Shipped,2/4/2024
2000963,SKU032575,sku_description_32575,6,2,35.98,STH,Store C,1/31/2024,37316,40.228596,-79.371452,Shipped,2/1/2024
2000963,SKU035800,sku_description_35800,7,3,684.36,STH,Store C,1/31/2024,37316,40.228596,-79.371452,Shipped,2/4/2024
2000964,SKU037421,sku_description_37421,1,3,1080.57,STH,Store D,11/8/2024,62825,39.864982,-82.391907,Shipped,11/13/2024
2000964,SKU030156,sku_description_30156,2,1,635.79,STH,Store D,11/8/2024,62825,39.864982,-82.391907,Shipped,11/12/2024
2000964,SKU018665,sku_description_18665,3,2,201.64,STH,Store D,11/8/2024,62825,39.864982,-82.391907,Shipped,11/9/2024
2000965,SKU002987,sku_description_2987,1,2,88.36,STH,Store D,2/20/2024,39414,31.773052,-98.162788,Shipped,2/25/2024
2000965,SKU042958,sku_description_42958,2,2,736.6,STH,Store D,2/20/2024,39414,31.773052,-98.162788,Shipped,2/24/2024
2000965,SKU002120,sku_description_2120,3,3,2118.87,STH,Store D,2/20/2024,39414,31.773052,-98.162788,Shipped,2/22/2024
2000965,SKU007227,sku_description_7227,4,3,2063.64,STH,Store D,2/20/2024,39414,31.773052,-98.162788,Shipped,2/25/2024
2000965,SKU020601,sku_description_20601,5,1,681.4,STH,Store D,2/20/2024,39414,31.773052,-98.162788,Shipped,2/23/2024
2000966,SKU022953,sku_description_22953,1,3,1560.63,STH,Store D,4/16/2024,78197,43.991473,-72.820922,Shipped,4/20/2024
2000966,SKU039746,sku_description_39746,2,3,89.76,STH,Store D,4/16/2024,78197,43.991473,-72.820922,Shipped,4/20/2024
2000966,SKU025427,sku_description_25427,3,3,104.46,STH,Store D,4/16/2024,78197,43.991473,-72.820922,Shipped,4/20/2024
2000966,SKU015690,sku_description_15690,4,2,1446.54,STH,Store D,4/16/2024,78197,43.991473,-72.820922,Shipped,4/21/2024
2000966,SKU027385,sku_description_27385,5,2,1475.92,STH,Store D,4/16/2024,78197,43.991473,-72.820922,Shipped,4/21/2024
2000966,SKU034498,sku_description_34498,6,1,631.83,STH,Store D,4/16/2024,78197,43.991473,-72.820922,Shipped,4/21/2024
2000966,SKU016875,sku_description_16875,7,2,836.48,STH,Store D,4/16/2024,78197,43.991473,-72.820922,Shipped,4/19/2024
2000967,SKU030821,sku_description_30821,1,2,348.92,STH,Store C,11/16/2024,12852,41.240527,-85.508228,Shipped,11/17/2024
2000967,SKU039997,sku_description_39997,2,1,612.33,STH,Store C,11/16/2024,12852,41.240527,-85.508228,Shipped,11/18/2024
2000968,SKU033430,sku_description_33430,1,3,1798.2,BOPIS,Store C,4/18/2024,48226,42.3314,-83.0458,Shipped,4/22/2024
2000968,SKU000244,sku_description_244,2,4,1192.08,BOPIS,Store C,4/18/2024,48226,42.3314,-83.0458,Shipped,4/22/2024
2000968,SKU037140,sku_description_37140,3,3,1814.1,BOPIS,Store C,4/18/2024,48226,42.3314,-83.0458,Shipped,4/20/2024
2000968,SKU041122,sku_description_41122,4,2,713.44,BOPIS,Store C,4/18/2024,48226,42.3314,-83.0458,Shipped,4/21/2024
2000968,SKU014193,sku_description_14193,5,4,1572,BOPIS,Store C,4/18/2024,48226,42.3314,-83.0458,Shipped,4/22/2024
2000968,SKU001128,sku_description_1128,6,2,657.08,BOPIS,Store C,4/18/2024,48226,42.3314,-83.0458,Shipped,4/23/2024
2000968,SKU025926,sku_description_25926,7,2,158.78,BOPIS,Store C,4/18/2024,48226,42.3314,-83.0458,Shipped,4/21/2024
2000969,SKU034016,sku_description_34016,1,4,1626.64,STH,Store H,5/15/2024,79355,29.214475,-77.915249,Shipped,5/19/2024
2000970,SKU038693,sku_description_38693,1,3,2179.77,STH,Store E,12/4/2024,80055,38.953832,-103.166225,Cancelled,
2000970,SKU019497,sku_description_19497,2,2,1425.86,STH,Store E,12/4/2024,80055,38.953832,-103.166225,Cancelled,
2000971,SKU013037,sku_description_13037,1,4,1725.04,STH,Store F,2/11/2024,89645,43.101406,-74.398115,Shipped,2/13/2024
2000971,SKU037669,sku_description_37669,2,1,534.29,STH,Store F,2/11/2024,89645,43.101406,-74.398115,Shipped,2/15/2024
2000971,SKU012806,sku_description_12806,3,4,2641.92,STH,Store F,2/11/2024,89645,43.101406,-74.398115,Shipped,2/15/2024
2000971,SKU003677,sku_description_3677,4,4,565.12,STH,Store F,2/11/2024,89645,43.101406,-74.398115,Shipped,2/14/2024
2000971,SKU008781,sku_description_8781,5,2,234.08,STH,Store F,2/11/2024,89645,43.101406,-74.398115,Shipped,2/14/2024
2000971,SKU002264,sku_description_2264,6,3,1069.11,STH,Store F,2/11/2024,89645,43.101406,-74.398115,Shipped,2/16/2024
2000972,SKU024093,sku_description_24093,1,1,214.44,BOPIS,Store D,3/21/2024,15222,40.4406,-79.9959,Cancelled,
2000973,SKU025427,sku_description_25427,1,4,139.28,STH,Store J,5/2/2024,12266,29.325399,-69.096954,Shipped,5/4/2024
2000974,SKU041089,sku_description_41089,1,2,740,BOPIS,Store G,3/29/2024,32202,30.3322,-81.6557,Cancelled,
2000974,SKU039637,sku_description_39637,2,3,731.25,BOPIS,Store G,3/29/2024,32202,30.3322,-81.6557,Cancelled,
2000974,SKU003135,sku_description_3135,3,2,325.24,BOPIS,Store G,3/29/2024,32202,30.3322,-81.6557,Cancelled,
2000975,SKU003516,sku_description_3516,1,3,2251.68,STH,Store H,10/9/2024,18853,35.731731,-85.989322,Shipped,10/13/2024
2000975,SKU038129,sku_description_38129,2,4,2555.24,STH,Store H,10/9/2024,18853,35.731731,-85.989322,Shipped,10/13/2024
2000975,SKU017229,sku_description_17229,3,3,1265.58,STH,Store H,10/9/2024,18853,35.731731,-85.989322,Shipped,10/10/2024
2000975,SKU032231,sku_description_32231,4,2,626.76,STH,Store H,10/9/2024,18853,35.731731,-85.989322,Shipped,10/11/2024
2000976,SKU002280,sku_description_2280,1,3,178.59,STH,Store A,2/8/2024,41471,29.910421,-105.902523,Shipped,2/13/2024
2000976,SKU034626,sku_description_34626,2,4,359.16,STH,Store A,2/8/2024,41471,29.910421,-105.902523,Shipped,2/13/2024
2000976,SKU016248,sku_description_16248,3,3,1617.12,STH,Store A,2/8/2024,41471,29.910421,-105.902523,Shipped,2/10/2024
2000976,SKU040293,sku_description_40293,4,4,1532.28,STH,Store A,2/8/2024,41471,29.910421,-105.902523,Shipped,2/10/2024
2000976,SKU016260,sku_description_16260,5,2,1152.54,STH,Store A,2/8/2024,41471,29.910421,-105.902523,Shipped,2/13/2024
2000977,SKU000062,sku_description_62,1,3,657.81,STH,Store C,3/21/2024,39966,34.165868,-121.826375,Shipped,3/24/2024
2000977,SKU024712,sku_description_24712,2,4,398.56,STH,Store C,3/21/2024,39966,34.165868,-121.826375,Shipped,3/23/2024
2000977,SKU013754,sku_description_13754,3,1,189.93,STH,Store C,3/21/2024,39966,34.165868,-121.826375,Shipped,3/23/2024
2000977,SKU009090,sku_description_9090,4,1,490.89,STH,Store C,3/21/2024,39966,34.165868,-121.826375,Shipped,3/23/2024
2000978,SKU024021,sku_description_24021,1,3,912.78,BOPIS,Store G,1/2/2024,32202,30.3322,-81.6557,Shipped,1/7/2024
2000978,SKU001899,sku_description_1899,2,4,1144.96,BOPIS,Store G,1/2/2024,32202,30.3322,-81.6557,Shipped,1/7/2024
2000978,SKU041247,sku_description_41247,3,3,533.25,BOPIS,Store G,1/2/2024,32202,30.3322,-81.6557,Shipped,1/7/2024
2000978,SKU030645,sku_description_30645,4,2,1036.64,BOPIS,Store G,1/2/2024,32202,30.3322,-81.6557,Shipped,1/5/2024
2000979,SKU029158,sku_description_29158,1,2,1485.16,BOPIS,Store E,7/28/2024,30303,33.749,-84.388,Shipped,7/29/2024
2000979,SKU038071,sku_description_38071,2,4,1634.44,BOPIS,Store E,7/28/2024,30303,33.749,-84.388,Shipped,7/30/2024
2000980,SKU028622,sku_description_28622,1,3,1158.03,STH,Store A,8/18/2024,22100,37.858908,-71.312957,Shipped,8/19/2024
2000980,SKU018412,sku_description_18412,2,3,2321.49,STH,Store A,8/18/2024,22100,37.858908,-71.312957,Shipped,8/23/2024
2000980,SKU008889,sku_description_8889,3,2,501.7,STH,Store A,8/18/2024,22100,37.858908,-71.312957,Shipped,8/20/2024
2000980,SKU027413,sku_description_27413,4,1,489,STH,Store A,8/18/2024,22100,37.858908,-71.312957,Shipped,8/21/2024
2000980,SKU000123,sku_description_123,5,1,256.45,STH,Store A,8/18/2024,22100,37.858908,-71.312957,Shipped,8/20/2024
2000981,SKU038459,sku_description_38459,1,3,1692.36,BOPIS,Store D,12/18/2024,15222,40.4406,-79.9959,Shipped,12/22/2024
2000981,SKU005554,sku_description_5554,2,2,978.94,BOPIS,Store D,12/18/2024,15222,40.4406,-79.9959,Shipped,12/22/2024
2000981,SKU017092,sku_description_17092,3,3,1642.17,BOPIS,Store D,12/18/2024,15222,40.4406,-79.9959,Shipped,12/19/2024
2000981,SKU033540,sku_description_33540,4,1,323.27,BOPIS,Store D,12/18/2024,15222,40.4406,-79.9959,Shipped,12/23/2024
2000982,SKU030879,sku_description_30879,1,1,722.62,STH,Store A,10/31/2024,33370,31.665472,-123.950083,Cancelled,
2000982,SKU004501,sku_description_4501,2,3,1441.92,STH,Store A,10/31/2024,33370,31.665472,-123.950083,Cancelled,
2000982,SKU022100,sku_description_22100,3,4,1010.08,STH,Store A,10/31/2024,33370,31.665472,-123.950083,Cancelled,
2000982,SKU022001,sku_description_22001,4,4,2449.64,STH,Store A,10/31/2024,33370,31.665472,-123.950083,Cancelled,
2000982,SKU030516,sku_description_30516,5,2,559.1,STH,Store A,10/31/2024,33370,31.665472,-123.950083,Cancelled,
2000983,SKU010315,sku_description_10315,1,3,1704.87,BOPIS,Store F,8/28/2024,37219,36.1627,-86.7816,Cancelled,
2000984,SKU028745,sku_description_28745,1,3,468.78,BOPIS,Store B,5/29/2024,60601,41.8837,-87.6233,Shipped,6/3/2024
2000984,SKU037294,sku_description_37294,2,1,505.5,BOPIS,Store B,5/29/2024,60601,41.8837,-87.6233,Shipped,5/31/2024
2000984,SKU023432,sku_description_23432,3,3,1196.82,BOPIS,Store B,5/29/2024,60601,41.8837,-87.6233,Shipped,6/1/2024
2000984,SKU016081,sku_description_16081,4,4,1786.76,BOPIS,Store B,5/29/2024,60601,41.8837,-87.6233,Shipped,5/30/2024
2000984,SKU017398,sku_description_17398,5,4,2047.92,BOPIS,Store B,5/29/2024,60601,41.8837,-87.6233,Shipped,5/31/2024
2000985,SKU013693,sku_description_13693,1,2,1222.26,STH,Store D,1/17/2024,51503,29.37595,-117.217057,Shipped,1/18/2024
2000985,SKU024287,sku_description_24287,2,3,807.15,STH,Store D,1/17/2024,51503,29.37595,-117.217057,Shipped,1/19/2024
2000985,SKU039146,sku_description_39146,3,3,2218.68,STH,Store D,1/17/2024,51503,29.37595,-117.217057,Shipped,1/22/2024
2000986,SKU017301,sku_description_17301,1,2,696.72,STH,Store D,4/28/2024,62879,26.679008,-102.606872,Shipped,4/29/2024
2000986,SKU040677,sku_description_40677,2,2,906.26,STH,Store D,4/28/2024,62879,26.679008,-102.606872,Shipped,4/29/2024
2000986,SKU018959,sku_description_18959,3,4,1251.6,STH,Store D,4/28/2024,62879,26.679008,-102.606872,Shipped,5/1/2024
2000986,SKU041656,sku_description_41656,4,4,1411.32,STH,Store D,4/28/2024,62879,26.679008,-102.606872,Shipped,4/29/2024
2000986,SKU025066,sku_description_25066,5,2,450.16,STH,Store D,4/28/2024,62879,26.679008,-102.606872,Shipped,5/1/2024
2000986,SKU001023,sku_description_1023,6,1,739.74,STH,Store D,4/28/2024,62879,26.679008,-102.606872,Shipped,5/3/2024
2000987,SKU029901,sku_description_29901,1,2,927.98,BOPIS,Store G,5/27/2024,32202,30.3322,-81.6557,Shipped,6/1/2024
